,hyperparam,test_accuracy_mean,test_recall_mean,test_precision_mean,test_f1_mean,test_type_1_error_FP_mean,test_type_2_error_FN_mean,test_auc_mean,test_cost_mean,hyperparam_str,batch_size,epochs,activation,dropout_rate,neurons
3110,"{'batch_size': 500, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",0.5279132791327913,0.697027861159261,0.4657795856309079,0.5558394396340884,108.4,65.8,0.49078475665143245,437.4,"{'batch_size': 500, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",500,10,softmax,0.5,1.0
3115,"{'batch_size': 500, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",0.5528455284552846,0.8,0.6571148223797509,0.6177707326517823,121.4,43.6,0.5,339.4,"{'batch_size': 500, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",500,10,softmax,0.5,2.0
3120,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",0.6341463414634146,0.6670062994123367,0.6985309256211709,0.6822487312893204,62.6,72.4,0.6270461960637842,424.6,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",500,100,linear,0.0,0.5
3125,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",0.6585365853658536,0.6560140362744684,0.7421997410442405,0.6931005909259249,51.2,74.8,0.6592199843275444,425.2,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",500,100,linear,0.0,1.5
3130,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",0.6449864498644986,0.6733818120323003,0.7093230460791367,0.6899893547501256,60.0,71.0,0.6387952977902874,415.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",500,100,linear,0.0,1.0
3135,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",0.6704607046070461,0.6605927366507419,0.7506762380267619,0.7021786686512287,47.8,73.8,0.6726151205038304,416.8,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",500,100,linear,0.0,2.0
3140,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5815718157181571,0.6678560859087643,0.6383297683477569,0.6523977504359493,82.2,72.2,0.5627621314869719,443.2,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",500,100,linear,0.1,0.5
3145,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",0.6747967479674797,0.8134401555828014,0.6928050647990511,0.7446859246372035,79.4,40.6,0.6449781816603446,282.4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",500,100,linear,0.1,1.5
3150,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",0.6509485094850949,0.7084302202680421,0.7070674920629758,0.7057827251247952,65.4,63.4,0.6383994949370884,382.4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",500,100,linear,0.1,1.0
3155,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",0.683468834688347,0.747080708578193,0.7337660368425805,0.733268629628927,61.8,55.0,0.6696801242437845,336.8,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",500,100,linear,0.1,2.0
3160,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",0.5821138211382114,0.6420961400245212,0.6471519033154516,0.6441373251967439,76.4,77.8,0.5690177458575029,465.4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",500,100,linear,0.3,0.5
3165,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",0.659620596205962,0.7360503952986936,0.713690148425947,0.7181092895666629,68.2,57.4,0.6432604712638466,355.2,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",500,100,linear,0.3,1.5
3170,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",0.6357723577235772,0.7388491946053355,0.6864954614195169,0.7033473983729044,77.6,56.8,0.6137083198540794,361.6,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",500,100,linear,0.3,1.0
3175,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",0.6845528455284553,0.737902168858073,0.7303851062558389,0.7332453833387322,59.4,57.0,0.6730727296015704,344.4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",500,100,linear,0.3,2.0
3180,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",0.591869918699187,0.7684141546526868,0.6309889178636331,0.684281900123498,100.2,50.4,0.553996202457051,352.2,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",500,100,linear,0.5,0.5
3185,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6894308943089431,0.7323130258318183,0.74025348372837,0.7355184388014955,56.4,58.2,0.6801073668719915,347.4,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",500,100,linear,0.5,1.5
3190,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",0.6672086720867209,0.7350737749968291,0.7129891517636857,0.7223762497033234,65.2,57.6,0.6525578007085924,353.2,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",500,100,linear,0.5,1.0
3195,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",0.6764227642276422,0.7507631167293789,0.7172284730271318,0.7318404449399772,65.2,54.2,0.660367616224571,336.2,"{'batch_size': 500, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",500,100,linear,0.5,2.0
3200,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",0.5723577235772358,0.8445651714370271,0.601651096430287,0.694404583071662,124.0,33.8,0.5133988283117515,293.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",500,100,relu,0.0,0.5
3205,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",0.646070460704607,0.6181668287320847,0.7528396385722651,0.6599457614598826,47.6,83.0,0.6519685659868162,462.6,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",500,100,relu,0.0,1.5
3210,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",0.6319783197831979,0.6716230499302414,0.6969106415202455,0.6825190046212225,64.4,71.4,0.6233812356657132,421.4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",500,100,relu,0.0,1.0
3215,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",0.6672086720867209,0.653249059315943,0.7510757420197727,0.6972544198831382,47.4,75.4,0.6702982835791984,424.4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",500,100,relu,0.0,2.0
3220,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5517615176151761,0.5332769627531391,0.5881111844909563,0.5283934458287793,64.0,101.4,0.555358418636939,571.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",500,100,relu,0.1,0.5
3225,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",0.6579945799457995,0.7941022280471822,0.687176972363585,0.7307690417168127,81.4,44.8,0.6287738397119843,305.4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",500,100,relu,0.1,1.5
3230,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",0.6108401084010839,0.6662664355472879,0.6854204692922012,0.6649632017112184,71.0,72.6,0.5991579650723542,434.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",500,100,relu,0.1,1.0
3235,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",0.6563685636856368,0.7737031243394072,0.6848731727233204,0.726224394329035,77.6,49.2,0.630961007969634,323.6,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",500,100,relu,0.1,2.0
3240,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",0.5387533875338752,0.7376907791823447,0.5878466764642656,0.6383487715607479,113.2,57.0,0.49554894483690254,398.2,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",500,100,relu,0.3,0.5
3245,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6444444444444445,0.7847672599670232,0.6746574060007039,0.7222033023359791,84.4,46.8,0.6139765194920512,318.4,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",500,100,relu,0.3,1.5
3250,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",0.6113821138211382,0.7679237306049973,0.6430355373177099,0.691476610914049,93.0,50.4,0.5770866474565592,345.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",500,100,relu,0.3,1.0
3255,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",0.6390243902439025,0.7487337758423879,0.683621187217902,0.7097941192941442,78.6,54.6,0.614833949615164,351.6,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",500,100,relu,0.3,2.0
3260,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",0.5474254742547425,0.8559041136430896,0.5640160747362679,0.6705513376190894,135.6,31.4,0.48081890938341304,292.6,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",500,100,relu,0.5,0.5
3265,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6731707317073171,0.8132879550162769,0.6921864314353706,0.744539381573037,80.0,40.6,0.6428064034405192,283.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",500,100,relu,0.5,1.5
3270,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",0.6124661246612466,0.6668456432587833,0.6875434170354368,0.666649596802183,70.6,72.4,0.6002753834976384,432.6,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",500,100,relu,0.5,1.0
3275,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",0.6417344173441734,0.8407686128609478,0.6639033652399122,0.7347928353502542,97.6,34.6,0.59834265428687,270.6,"{'batch_size': 500, 'epochs': 100, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",500,100,relu,0.5,2.0
3280,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",0.5734417344173441,0.7557603686635945,0.4972173211093813,0.5943552150264294,104.2,53.2,0.5344591317002183,370.2,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",500,100,softmax,0.0,0.5
3285,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",0.6926829268292682,0.7992051748192619,0.7444109020898682,0.7513428987230176,69.8,43.6,0.6689865190931444,287.8,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",500,100,softmax,0.0,1.5
3290,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",0.5902439024390244,0.9972477064220182,0.5901162834343024,0.7414525114374935,150.6,0.6,0.5019351114891549,153.6,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",500,100,softmax,0.0,1.0
3295,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",0.6579945799457995,0.8608294930875576,0.6814040644214515,0.7486288155543103,96.0,30.2,0.6133094833858841,247.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",500,100,softmax,0.0,2.0
3300,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",0.6287262872628726,0.8980594427768148,0.6576880776222492,0.7385118328999856,114.8,22.2,0.5706443954908822,225.8,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",500,100,softmax,0.1,0.5
3305,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",0.6200542005420054,0.9723502304147467,0.6199574138598528,0.752837924937784,134.2,6.0,0.5434119573126364,164.2,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",500,100,softmax,0.1,1.5
3310,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",0.589159891598916,1.0,0.589159891598916,0.7414725189108733,151.6,0.0,0.5,151.6,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",500,100,softmax,0.1,1.0
3315,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",0.621680216802168,0.8758085655096606,0.6515387943795404,0.729382216226349,112.6,27.0,0.5665248822668554,247.6,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",500,100,softmax,0.1,2.0
3320,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",0.589159891598916,0.9926267281105992,0.5899245046051492,0.7400106406689527,150.0,1.6,0.5015765219500364,158.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",500,100,softmax,0.3,0.5
3325,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",0.6292682926829268,0.8657041390098508,0.6661300706411237,0.7310493877133332,107.6,29.2,0.5780115327325308,253.6,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",500,100,softmax,0.3,1.5
3330,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",0.6308943089430894,0.8201285249228427,0.6831723416642766,0.7169570945661453,97.0,39.2,0.5907151861282042,293.0,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",500,100,softmax,0.3,1.0
3335,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",0.6552845528455284,0.8760495497399907,0.6712281141835439,0.7489365432205701,100.2,27.0,0.6078574691885732,235.2,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",500,100,softmax,0.3,2.0
3340,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",0.5186991869918699,0.6,0.35392953929539295,0.4452267851224773,90.8,86.8,0.5,524.8,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",500,100,softmax,0.5,0.5
3345,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",0.6146341463414634,0.9870967741935484,0.6096399535423925,0.7522537616057164,139.4,2.8,0.5336799660441426,153.4,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",500,100,softmax,0.5,1.5
3350,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",0.5956639566395664,0.9338561704646345,0.6035089510993632,0.7314657980267505,134.8,14.4,0.5225572243051649,206.8,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",500,100,softmax,0.5,1.0
3355,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",0.6043360433604337,0.9715596330275229,0.6050528892385698,0.7434235779053855,139.8,6.2,0.5248526641958806,170.8,"{'batch_size': 500, 'epochs': 100, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",500,100,softmax,0.5,2.0
3360,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",0.5159891598915989,0.5163996110429967,0.548905659460182,0.44599476321199977,73.4,105.2,0.5163603144096126,599.4,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",500,20,linear,0.0,0.5
3365,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",0.5398373983739837,0.5733226229230964,0.6272477013404232,0.5927569944738231,77.0,92.8,0.5328054383350234,541.0,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",500,20,linear,0.0,1.5
3370,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",0.49105691056910566,0.5603052466917516,0.5678419121644636,0.5397929775552102,92.2,95.6,0.4761268303866565,570.2,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",500,20,linear,0.0,1.0
3375,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",0.4878048780487805,0.4592736650741978,0.5745085744830594,0.47572930005462,71.4,117.6,0.49440678722514353,659.4,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",500,20,linear,0.0,2.0
3380,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5544715447154471,0.6321100917431193,0.5079602810168572,0.5467013692800026,84.4,80.0,0.5379093505073212,484.4,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",500,20,linear,0.1,0.5
3385,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",0.4303523035230352,0.55240350061303,0.5050049614917602,0.4969020994280303,112.8,97.4,0.4044432978840682,599.8,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",500,20,linear,0.1,1.5
3390,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",0.5403794037940379,0.5517481926182726,0.5175441208490696,0.5109305019377061,72.2,97.4,0.5376813462219979,559.2,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",500,20,linear,0.1,1.0
3395,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",0.6205962059620596,0.8473893375047563,0.6374426221247387,0.7209776646815296,106.8,33.2,0.5714595694146298,272.8,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",500,20,linear,0.1,2.0
3400,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",0.50840108401084,0.518348623853211,0.35926881384198456,0.41737249435177615,76.6,104.8,0.5068564311319035,600.6,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",500,20,linear,0.3,0.5
3405,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",0.5929539295392954,0.9365408193463832,0.5995123828669044,0.7302990136684271,136.4,13.8,0.5184403295058859,205.4,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",500,20,linear,0.3,1.5
3410,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",0.5241192411924119,0.8507758001099226,0.5604278935946503,0.673334857473811,143.2,32.4,0.4530238359211167,305.2,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",500,20,linear,0.3,1.0
3415,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",0.608130081300813,0.9301737623134485,0.6151666609697525,0.7368588853972674,129.4,15.2,0.5384791781243088,205.4,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",500,20,linear,0.3,2.0
3420,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",0.4997289972899729,0.33632097408362577,0.6469448698126653,0.3303766001789386,40.2,144.4,0.5359192880177627,762.2,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",500,20,linear,0.5,0.5
3425,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",0.597289972899729,0.9797235023041475,0.5973511670600578,0.7413572421495026,144.2,4.4,0.5142038564152316,166.2,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",500,20,linear,0.5,1.5
3430,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",0.5311653116531165,0.4626432165053059,0.5878884596849636,0.43646428554890654,56.2,116.8,0.5459260000267903,640.2,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",500,20,linear,0.5,1.0
3435,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",0.5842818428184282,0.9908256880733944,0.587203827345536,0.737365004241178,151.4,2.0,0.49607509569232644,161.4,"{'batch_size': 500, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",500,20,linear,0.5,2.0
3440,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",0.5463414634146341,0.6440366972477064,0.4933946035112525,0.5471460258201022,90.0,77.4,0.5253296069019988,477.0,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",500,20,relu,0.0,0.5
3445,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",0.5718157181571816,0.6625797996025874,0.638571237522417,0.640426011617875,84.6,73.4,0.5524165989996207,451.6,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",500,20,relu,0.0,1.5
3450,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",0.5810298102981031,0.8563015262334588,0.6071068265352717,0.7029218394158125,123.4,31.2,0.5209879886308457,279.4,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",500,20,relu,0.0,1.0
3455,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",0.6048780487804878,0.8106963175918487,0.6411504972139968,0.7058970967086615,104.6,41.2,0.560602602853087,310.6,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",500,20,relu,0.0,2.0
3460,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",0.5121951219512195,0.5023041474654378,0.363345172785136,0.4192188947271151,71.6,108.4,0.5156257579432453,613.6,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",500,20,relu,0.1,0.5
3465,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",0.5588075880758808,0.5783748361730013,0.5143570303616054,0.5407684690037631,71.2,91.6,0.554044511150286,529.2,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",500,20,relu,0.1,1.5
3470,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",0.5073170731707317,0.44723290914471736,0.5690366745178961,0.402958129721422,61.6,120.2,0.5206668205535367,662.6,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",500,20,relu,0.1,1.0
3475,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",0.5528455284552846,0.8059992389971674,0.5868925016463951,0.6768505796880676,122.8,42.2,0.49801094748742997,333.8,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",500,20,relu,0.1,2.0
3480,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",0.5105691056910568,0.5559633027522936,0.35382791327913277,0.43106217778699374,84.2,96.4,0.49983595601190844,566.2,"{'batch_size': 500, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",500,20,relu,0.3,0.5
