,Unnamed: 0,fold,hyperparam,batch_size,epochs,activation,dropout_rate,neurons,test_cf_matrix,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_type_1_error_FP,test_type_2_error_FN,test_log_loss,test_cohen_kappa_score,hyperparam_str
283,283,1,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",150,20,relu,0.3,2.0,"[[ 68  84]
 [ 71 146]]",0.5799457994579946,0.6532438478747205,0.6347826086956522,0.6728110599078341,0.5600897404802327,84,71,14.508340128442525,0.121738863381601,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}"
284,284,1,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",150,20,relu,0.5,0.5,"[[  0 152]
 [ 19 198]]",0.5365853658536586,0.6984126984126984,0.5657142857142857,0.912442396313364,0.456221198156682,152,19,16.00610380037701,-0.100762346702022,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}"
285,285,1,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",150,20,relu,0.5,1.0,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}"
286,286,1,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",150,20,relu,0.5,1.5,"[[ 31 121]
 [ 13 204]]",0.6368563685636857,0.7527675276752767,0.6276923076923077,0.9400921658986175,0.572019767159835,121,13,12.542798884030042,0.1611929157901879,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}"
287,287,1,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",150,20,relu,0.5,2.0,"[[110  42]
 [ 54 163]]",0.7398373983739838,0.7725118483412323,0.7951219512195122,0.7511520737327189,0.7374181421295172,42,54,8.985788934968818,0.4692874692874692,"{'batch_size': 150, 'epochs': 20, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}"
288,288,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",150,50,linear,0.0,0.5,"[[ 79  73]
 [ 59 158]]",0.6422764227642277,0.7053571428571429,0.683982683982684,0.728110599078341,0.623923720591802,73,59,12.355492831275376,0.2513142119339666,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}"
289,289,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",150,50,linear,0.0,1.0,"[[124  28]
 [ 84 133]]",0.6964769647696477,0.7037037037037037,0.8260869565217391,0.6129032258064516,0.714346349745331,28,84,10.48337491858548,0.4062751407884151,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}"
290,290,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",150,50,linear,0.0,1.5,"[[103  49]
 [ 75 142]]",0.6639566395663956,0.6960784313725491,0.743455497382199,0.6543778801843319,0.6660047295658501,49,75,11.606632664615187,0.3237163380531497,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}"
291,291,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",150,50,linear,0.0,2.0,"[[130  22]
 [ 91 126]]",0.6937669376693767,0.6904109589041096,0.8513513513513513,0.5806451612903226,0.7179541595925296,22,91,10.576962937041657,0.4081586305764126,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}"
292,292,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",150,50,linear,0.1,0.5,"[[ 80  72]
 [ 68 149]]",0.6205962059620597,0.680365296803653,0.6742081447963801,0.6866359447004609,0.6064758670870726,72,68,13.10429882466794,0.2137943629390638,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}"
293,293,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",150,50,linear,0.1,1.0,"[[102  50]
 [ 48 169]]",0.7344173441734417,0.7752293577981652,0.771689497716895,0.7788018433179723,0.7249272374484599,50,48,9.173008310495277,0.4507427321607582,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}"
294,294,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",150,50,linear,0.1,1.5,"[[ 90  62]
 [ 46 171]]",0.7073170731707317,0.76,0.7339055793991416,0.7880184331797235,0.6900618481688091,62,46,10.109044514067822,0.3862124199112864,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}"
295,295,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",150,50,linear,0.1,2.0,"[[137  15]
 [ 89 128]]",0.7181571815718157,0.7111111111111111,0.8951048951048951,0.5898617511520737,0.745588770312879,15,89,9.734538588163046,0.4577976207296053,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}"
296,296,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",150,50,linear,0.3,0.5,"[[ 76  76]
 [ 71 146]]",0.6016260162601627,0.6651480637813213,0.6576576576576577,0.6728110599078341,0.586405529953917,76,71,13.75951463267362,0.1736666514327499,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}"
297,297,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",150,50,linear,0.3,1.0,"[[104  48]
 [ 50 167]]",0.7344173441734417,0.7731481481481481,0.7767441860465116,0.7695852534562212,0.7268978898860052,48,50,9.173003976633863,0.4529032648491633,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}"
298,298,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",150,50,linear,0.3,1.5,"[[100  52]
 [ 60 157]]",0.6964769647696477,0.7370892018779343,0.7511961722488039,0.7235023041474654,0.6906985204947853,52,60,10.483426924922403,0.3784141499217903,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}"
299,299,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",150,50,linear,0.3,2.0,"[[ 83  69]
 [ 41 176]]",0.7018970189701897,0.761904761904762,0.7183673469387755,0.8110599078341014,0.6785562697065244,69,41,10.296261722663573,0.3672444971004551,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}"
300,300,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",150,50,linear,0.5,0.5,"[[ 97  55]
 [ 60 157]]",0.6883468834688347,0.731934731934732,0.7405660377358491,0.7235023041474654,0.6808300994421537,55,60,10.764236485835744,0.3598871675742536,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}"
301,301,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",150,50,linear,0.5,1.0,"[[ 90  62]
 [ 42 175]]",0.7181571815718157,0.7709251101321587,0.7383966244725738,0.8064516129032258,0.6992784380305602,62,42,9.734640433906188,0.4065689367229541,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}"
302,302,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",150,50,linear,0.5,1.5,"[[ 56  96]
 [ 54 163]]",0.5934959349593496,0.6848739495798319,0.6293436293436293,0.7511520737327189,0.5597865631821489,96,54,14.040361031408947,0.1247351276131439,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}"
303,303,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",150,50,linear,0.5,2.0,"[[113  39]
 [ 67 150]]",0.7127371273712737,0.7389162561576355,0.7936507936507936,0.6912442396313364,0.7173326461314576,39,67,9.921792634580786,0.42299522039299,"{'batch_size': 150, 'epochs': 50, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}"
304,304,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",150,50,softmax,0.0,0.5,"[[  4 148]
 [  1 216]]",0.5962059620596206,0.7435456110154904,0.5934065934065934,0.9953917050691244,0.5108537472714043,148,1,13.946872691765206,0.0253842199493022,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}"
305,305,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",150,50,softmax,0.0,1.0,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}"
306,306,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",150,50,softmax,0.0,1.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}"
307,307,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",150,50,softmax,0.0,2.0,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}"
308,308,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",150,50,softmax,0.1,0.5,"[[125  27]
 [ 73 144]]",0.7289972899728997,0.7422680412371134,0.8421052631578947,0.663594470046083,0.7429814455493574,27,73,9.360160511169871,0.464891673192378,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}"
309,309,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",150,50,softmax,0.1,1.0,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}"
310,310,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",150,50,softmax,0.1,1.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}"
311,311,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",150,50,softmax,0.1,2.0,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}"
312,312,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",150,50,softmax,0.3,0.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}"
313,313,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",150,50,softmax,0.3,1.0,"[[133  19]
 [ 84 133]]",0.7208672086720868,0.7208672086720868,0.875,0.6129032258064516,0.7439516129032258,19,84,9.640946235845457,0.4585357514282051,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}"
314,314,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",150,50,softmax,0.3,1.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}"
315,315,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",150,50,softmax,0.3,2.0,"[[ 94  58]
 [ 57 160]]",0.6883468834688347,0.7356321839080461,0.7339449541284404,0.7373271889400922,0.6778741207858356,58,57,10.76424298662786,0.3560991153665235,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}"
316,316,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",150,50,softmax,0.5,0.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}"
317,317,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",150,50,softmax,0.5,1.0,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}"
318,318,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",150,50,softmax,0.5,1.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}"
319,319,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",150,50,softmax,0.5,2.0,"[[  6 146]
 [  4 213]]",0.5934959349593496,0.7395833333333334,0.5933147632311978,0.9815668202764976,0.5105202522435119,146,4,14.040469377944202,0.0244633226409108,"{'batch_size': 150, 'epochs': 50, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}"
320,320,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",150,50,relu,0.0,0.5,"[[ 64  88]
 [ 65 152]]",0.5853658536585366,0.6652078774617066,0.6333333333333333,0.7004608294930875,0.5607567305360175,88,65,14.321146756084527,0.1243311153506118,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}"
321,321,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",150,50,relu,0.0,1.0,"[[107  45]
 [ 51 166]]",0.7398373983739838,0.7757009345794393,0.7867298578199052,0.7649769585253456,0.7344621634731991,45,51,8.985795435760934,0.4661683595045058,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}"
322,322,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",150,50,relu,0.0,1.5,"[[ 67  85]
 [ 40 177]]",0.6612466124661247,0.7390396659707725,0.6755725190839694,0.815668202764977,0.6282288382245937,85,40,11.700311694160982,0.2683565185666926,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}"
323,323,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",150,50,relu,0.0,2.0,"[[102  50]
 [ 78 139]]",0.6531165311653117,0.6847290640394089,0.7354497354497355,0.6405529953917051,0.6558028134853262,50,78,11.981038911707529,0.3032395114179501,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}"
324,324,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",150,50,relu,0.1,0.5,"[[ 68  84]
 [ 52 165]]",0.6314363143631436,0.7081545064377683,0.6626506024096386,0.7603686635944701,0.6038685423235508,84,52,12.72992074767477,0.2145003756574004,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}"
325,325,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",150,50,relu,0.1,1.0,"[[ 17 135]
 [ 16 201]]",0.5907859078590786,0.7269439421338155,0.5982142857142857,0.9262672811059908,0.5190546931845743,135,16,14.134046561746857,0.0431713976611199,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}"
326,326,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",150,50,relu,0.1,1.5,"[[104  48]
 [ 50 167]]",0.7344173441734417,0.7731481481481481,0.7767441860465116,0.7695852534562212,0.7268978898860052,48,50,9.173003976633863,0.4529032648491633,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}"
327,327,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",150,50,relu,0.1,2.0,"[[ 84  68]
 [ 35 182]]",0.7208672086720868,0.7794432548179872,0.728,0.8387096774193549,0.6956706281833617,68,35,9.64105241545001,0.4044936778277422,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}"
328,328,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",150,50,relu,0.3,0.5,"[[  0 152]
 [  0 217]]",0.5880758807588076,0.7406143344709898,0.5880758807588076,1.0,0.5,152,0,14.227684419609249,0.0,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}"
329,329,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",150,50,relu,0.3,1.0,"[[ 91  61]
 [ 53 164]]",0.6910569105691057,0.7420814479638009,0.7288888888888889,0.7557603686635944,0.677222289594955,61,53,10.670648467379566,0.3572607260726073,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}"
330,330,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",150,50,relu,0.3,1.5,"[[ 86  66]
 [ 28 189]]",0.7452574525745257,0.8008474576271186,0.7411764705882353,0.8709677419354839,0.7183786078098473,66,28,8.798638901224926,0.453746574695266,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}"
331,331,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",150,50,relu,0.3,2.0,"[[ 54  98]
 [ 15 202]]",0.6937669376693767,0.781431334622824,0.6733333333333333,0.9308755760368664,0.6430693669658016,98,15,10.577127623775247,0.3116239908870288,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}"
332,332,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",150,50,relu,0.5,0.5,"[[  1 151]
 [  3 214]]",0.5826558265582655,0.7353951890034364,0.5863013698630137,0.9861751152073732,0.4963770312878971,151,3,14.41488429275936,-0.0084829985092638,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}"
333,333,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",150,50,relu,0.5,1.0,"[[ 26 126]
 [  9 208]]",0.6341463414634146,0.7549909255898366,0.6227544910179641,0.9585253456221198,0.5647889886005335,126,9,12.636410738723976,0.1464626561348799,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}"
334,334,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",150,50,relu,0.5,1.5,"[[ 47 105]
 [ 11 206]]",0.6856368563685636,0.7803030303030303,0.662379421221865,0.9493087557603688,0.6292596410380791,105,11,10.85794585241141,0.2849076146880951,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}"
335,335,1,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",150,50,relu,0.5,2.0,"[[ 88  64]
 [ 28 189]]",0.7506775067750677,0.8042553191489362,0.7470355731225297,0.8709677419354839,0.7249575551782682,64,28,8.611432527282696,0.4664613063431194,"{'batch_size': 150, 'epochs': 50, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}"
336,336,1,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",150,100,linear,0.0,0.5,"[[111  41]
 [ 78 139]]",0.6775067750677507,0.7002518891687658,0.7722222222222223,0.6405529953917051,0.6854080766432209,41,78,11.138610228967506,0.3577728050546268,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}"
337,337,1,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",150,100,linear,0.0,1.0,"[[ 93  59]
 [ 31 186]]",0.7560975609756098,0.8051948051948052,0.7591836734693878,0.8571428571428571,0.7344924812030076,59,31,8.424219652548356,0.4822909521730997,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}"
338,338,1,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",150,100,linear,0.0,1.5,"[[ 93  59]
 [ 55 162]]",0.6910569105691057,0.7397260273972602,0.7330316742081447,0.7465437788018433,0.6791929420325007,59,55,10.670644133518156,0.3598039812503805,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}"
339,339,1,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",150,100,linear,0.0,2.0,"[[136  16]
 [ 94 123]]",0.7018970189701897,0.6910112359550561,0.8848920863309353,0.5668202764976958,0.7307785593014794,16,94,10.296146875336202,0.4286156704862187,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}"
340,340,1,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",150,100,linear,0.1,0.5,"[[ 93  59]
 [ 55 162]]",0.6910569105691057,0.7397260273972602,0.7330316742081447,0.7465437788018433,0.6791929420325007,59,55,10.670644133518156,0.3598039812503805,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}"
341,341,1,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",150,100,linear,0.1,1.0,"[[119  33]
 [ 80 137]]",0.6937669376693767,0.7080103359173128,0.8058823529411765,0.631336405529954,0.7071155711860296,33,80,10.576986773279414,0.3958970198339684,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}"
342,342,1,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",150,100,linear,0.1,1.5,"[[100  52]
 [ 48 169]]",0.7289972899728997,0.7716894977168949,0.7647058823529411,0.7788018433179723,0.7183482900800389,52,48,9.360214684437503,0.4384245449564741,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}"
343,343,1,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",150,100,linear,0.1,2.0,"[[135  17]
 [ 85 132]]",0.7235772357723578,0.7213114754098361,0.8859060402684564,0.6082949308755761,0.748226412806209,17,85,9.547340881943638,0.4652781724157527,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}"
344,344,1,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",150,100,linear,0.3,0.5,"[[ 91  61]
 [ 63 154]]",0.6639566395663956,0.7129629629629629,0.7162790697674418,0.7096774193548387,0.6541808149405772,61,63,11.606658667783648,0.3077551514417985,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}"
345,345,1,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",150,100,linear,0.3,1.0,"[[ 91  61]
 [ 46 171]]",0.7100271002710027,0.7616926503340756,0.7370689655172413,0.7880184331797235,0.6933513218530196,61,46,10.015441327096706,0.392503808102411,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}"
346,346,1,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",150,100,linear,0.3,1.5,"[[115  37]
 [ 68 149]]",0.7154471544715447,0.739454094292804,0.8010752688172043,0.6866359447004609,0.7216074460344409,37,68,9.828187280678968,0.4300781077622347,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}"
347,347,1,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",150,100,linear,0.3,2.0,"[[101  51]
 [ 63 154]]",0.6910569105691057,0.7298578199052134,0.751219512195122,0.7096774193548387,0.6870755517826825,51,63,10.670626798072512,0.3697788697788697,"{'batch_size': 150, 'epochs': 100, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}"
