,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_degree,params,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,split3_train_acc,split4_train_acc,mean_train_acc,std_train_acc,split0_test_rec,split1_test_rec,split2_test_rec,split3_test_rec,split4_test_rec,mean_test_rec,std_test_rec,rank_test_rec,split0_train_rec,split1_train_rec,split2_train_rec,split3_train_rec,split4_train_rec,mean_train_rec,std_train_rec,split0_test_pre,split1_test_pre,split2_test_pre,split3_test_pre,split4_test_pre,mean_test_pre,std_test_pre,rank_test_pre,split0_train_pre,split1_train_pre,split2_train_pre,split3_train_pre,split4_train_pre,mean_train_pre,std_train_pre,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_roc,split1_test_roc,split2_test_roc,split3_test_roc,split4_test_roc,mean_test_roc,std_test_roc,rank_test_roc,split0_train_roc,split1_train_roc,split2_train_roc,split3_train_roc,split4_train_roc,mean_train_roc,std_train_roc,split0_test_cost_wafer,split1_test_cost_wafer,split2_test_cost_wafer,split3_test_cost_wafer,split4_test_cost_wafer,mean_test_cost_wafer,std_test_cost_wafer,rank_test_cost_wafer,split0_train_cost_wafer,split1_train_cost_wafer,split2_train_cost_wafer,split3_train_cost_wafer,split4_train_cost_wafer,mean_train_cost_wafer,std_train_cost_wafer
95,0.10259757,0.02174243,0.03368268,0.011071558,1000,0.1,poly,3,"{'C': 1000, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.856338028,0.861971831,0.878873239,0.890140845,0.909859155,0.87943662,0.019385522,26,0.901974612,0.899153738,0.899153738,0.894922426,0.893511989,0.8977433,0.003090113,0.867647059,0.901960784,0.897058824,0.946078431,0.941176471,0.910784314,0.029313562,77,0.92997543,0.912776413,0.921375921,0.926289926,0.92014742,0.922113022,0.005845394,0.880597015,0.863849765,0.892682927,0.873303167,0.905660377,0.88321865,0.014652966,20,0.902264601,0.911656442,0.904704463,0.894424674,0.897005988,0.902011233,0.006049068,0.874074074,0.882494005,0.894865526,0.908235294,0.923076923,0.896549164,0.017582943,26,0.915910466,0.912216083,0.91296409,0.910078455,0.908429351,0.911919689,0.002556463,0.706987415,0.716426322,0.752022904,0.775780271,0.815209231,0.753285229,0.039608759,26,0.799001989,0.793741455,0.793308764,0.784488124,0.781628904,0.790433847,0.006410883,0.932703545,0.930853136,0.942864563,0.946305675,0.953187898,0.941182963,0.008388018,25,0.957962478,0.957895358,0.95889199,0.954584099,0.954970549,0.956860895,0.001741617,-294,-229,-232,-138,-140,-206.6,59.87854374,76,-652,-782,-719,-689,-736,-715.6,43.79315015
96,2.45546751,0.705348875,0.024249125,0.005019736,1000,1,poly,3,"{'C': 1000, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",0.932394366,0.949295775,0.946478873,0.946478873,0.938028169,0.942535211,0.006323928,5,1,0.999294781,0.999294781,0.999294781,1,0.999576869,0.000345485,0.980392157,0.985294118,0.980392157,0.995098039,0.990196078,0.98627451,0.00571662,54,1,1,1,1,1,1,0,0.909090909,0.930555556,0.930232558,0.918552036,0.90990991,0.919668194,0.009364714,8,1,0.998773006,0.998773006,0.998773006,1,0.999263804,0.000601102,0.943396226,0.957142857,0.954653938,0.955294118,0.948356808,0.951768789,0.005125896,5,1,0.999386126,0.999386126,0.999386126,1,0.999631676,0.000300735,0.863557759,0.897390807,0.891298218,0.893317719,0.876112392,0.884335379,0.012640687,5,1,0.998558665,0.998558665,0.998558665,1,0.999135199,0.000706107,0.966075834,0.970231139,0.975003246,0.977989871,0.950331126,0.967926243,0.009692113,6,1,0.999995932,0.999997966,1,1,0.99999878,1.63E-06,-60,-45,-55,-28,-40,-45.6,11.28893263,6,0,-1,-1,-1,0,-0.6,0.489897949
97,0.105646038,0.010701401,0.053472614,0.008122319,1000,0.001,poly,4,"{'C': 1000, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0,80,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0.850668744,0.826678353,0.830866121,0.855278535,0.859368913,0.844572133,0.013257319,104,0.829889191,0.831638381,0.828278308,0.825060611,0.823598207,0.82769294,0.002980895,-151,-151,-151,-151,-151,-151,0,26,-604,-604,-604,-604,-604,-604,0
98,0.074057627,0.007227814,0.05168004,0.006490173,1000,0.01,poly,4,"{'C': 1000, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0,80,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0.851220621,0.825996624,0.828918322,0.855668095,0.859693546,0.844299442,0.014040651,110,0.830605139,0.830393609,0.827556259,0.825040272,0.823813805,0.827481817,0.002744255,-151,-151,-151,-151,-151,-151,0,26,-604,-604,-604,-604,-604,-604,0
99,0.058448553,0.006444783,0.031132936,0.002359928,1000,0.1,poly,4,"{'C': 1000, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",0.845070423,0.847887324,0.85915493,0.878873239,0.881690141,0.862535211,0.015263343,30,0.890691114,0.88787024,0.882933709,0.880818054,0.882933709,0.885049365,0.003650826,0.857843137,0.87254902,0.862745098,0.906862745,0.906862745,0.881372549,0.021344648,81,0.91031941,0.888206388,0.886977887,0.894348894,0.893120393,0.894594595,0.008346579,0.870646766,0.86407767,0.888888889,0.885167464,0.889423077,0.879640773,0.010342802,27,0.90036452,0.91403287,0.907035176,0.897657213,0.901985112,0.904214978,0.005781818,0.864197531,0.868292683,0.875621891,0.895883777,0.898058252,0.880410827,0.014024964,30,0.9053146,0.900934579,0.89689441,0.896,0.897530864,0.899334891,0.003424847,0.683994375,0.68834869,0.713789927,0.751468008,0.757352895,0.718990779,0.030715329,30,0.776115067,0.772253132,0.761788597,0.756454096,0.761075946,0.765537368,0.007395304,0.924620179,0.92335411,0.931794572,0.943935852,0.945039605,0.933748864,0.009235352,29,0.950396212,0.951272841,0.952114893,0.947044275,0.947373774,0.949640399,0.002060907,-316,-288,-302,-214,-213,-266.6,44.2520056,81,-812,-978,-994,-943,-949,-935.2,64.37204362
100,0.695271635,0.042218005,0.015572596,0.00022033,1000,1,poly,4,"{'C': 1000, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",0.918309859,0.952112676,0.946478873,0.938028169,0.929577465,0.936901408,0.012030511,10,1,1,1,1,1,1,0,0.970588235,0.980392157,0.980392157,0.985294118,0.985294118,0.980392157,0.005369829,59,1,1,1,1,1,1,0,0.895927602,0.938967136,0.930232558,0.913636364,0.901345291,0.91602179,0.016451754,10,1,1,1,1,1,1,0,0.931764706,0.959232614,0.954653938,0.948113208,0.941451991,0.947043291,0.009719507,10,1,1,1,1,1,1,0,0.834548995,0.902511081,0.891298218,0.875294474,0.858886834,0.87250792,0.024030996,10,1,1,1,1,1,1,0,0.965004545,0.967374367,0.96808856,0.97445137,0.957570445,0.966497857,0.005449507,8,1,1,1,1,1,1,0,-83,-53,-55,-49,-52,-58.4,12.45150593,8,0,0,0,0,0,0,0
101,0.080685329,0.002763093,0.046903753,5.41E-05,1000,0.001,poly,5,"{'C': 1000, 'degree': 5, 'gamma': 0.001, 'kernel': 'poly'}",0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0,80,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0.849337748,0.824081288,0.825801844,0.851675107,0.855797948,0.841338787,0.013558083,116,0.825455196,0.826254536,0.82434263,0.821275445,0.819434727,0.823352507,0.002587918,-151,-151,-151,-151,-151,-151,0,26,-604,-604,-604,-604,-604,-604,0
102,0.089050198,0.009166199,0.039477777,0.006995167,1000,0.01,poly,5,"{'C': 1000, 'degree': 5, 'gamma': 0.01, 'kernel': 'poly'}",0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0,80,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0.849727308,0.824633165,0.82596416,0.852713933,0.857064018,0.842020517,0.013857686,114,0.826878956,0.82751558,0.825449094,0.821873424,0.820980523,0.824539515,0.00264317,-151,-151,-151,-151,-151,-151,0,26,-604,-604,-604,-604,-604,-604,0
103,0.066475534,0.013562935,0.031975603,0.00116483,1000,0.1,poly,5,"{'C': 1000, 'degree': 5, 'gamma': 0.1, 'kernel': 'poly'}",0.842253521,0.81971831,0.833802817,0.864788732,0.85915493,0.843943662,0.016483086,33,0.860366714,0.855430183,0.856135402,0.849083216,0.854724965,0.855148096,0.003612482,0.833333333,0.843137255,0.81372549,0.87745098,0.867647059,0.847058824,0.023075691,87,0.851351351,0.835380835,0.842751843,0.837837838,0.841523342,0.841769042,0.005460961,0.885416667,0.843137255,0.887700535,0.886138614,0.885,0.877478614,0.017195326,31,0.9,0.905459387,0.900262467,0.892670157,0.898950131,0.899468429,0.004081416,0.858585859,0.843137255,0.849104859,0.881773399,0.876237624,0.861767799,0.015014472,33,0.875,0.869009585,0.870558376,0.864385298,0.86928934,0.86964852,0.003397203,0.682211427,0.631216725,0.668049032,0.723935521,0.713064229,0.683695387,0.033114401,33,0.718550224,0.711164545,0.711007862,0.696433092,0.708147531,0.709060651,0.007191092,0.914459161,0.908031424,0.921146604,0.937702896,0.935333074,0.923334632,0.011559924,33,0.936699644,0.937354573,0.936056918,0.932991767,0.934421628,0.935504906,0.001590141,-362,-352,-401,-273,-293,-336.2,46.85040021,87,-1287,-1411,-1356,-1402,-1367,-1364.6,43.93904869
104,0.600327778,0.07086129,0.023070717,0.007125691,1000,1,poly,5,"{'C': 1000, 'degree': 5, 'gamma': 1, 'kernel': 'poly'}",0.929577465,0.952112676,0.952112676,0.94084507,0.932394366,0.941408451,0.009494253,7,1,1,1,1,1,1,0,0.970588235,0.975490196,0.970588235,0.985294118,0.980392157,0.976470588,0.00571662,63,1,1,1,1,1,1,0,0.912442396,0.943127962,0.947368421,0.917808219,0.909090909,0.925967582,0.016042459,4,1,1,1,1,1,1,0,0.940617577,0.959036145,0.958837772,0.95035461,0.943396226,0.950448466,0.007622571,8,1,1,1,1,1,1,0,0.856776814,0.902191614,0.901996454,0.880794265,0.863557759,0.881063381,0.018873009,8,1,1,1,1,1,1,0,0.9612388,0.964972082,0.966627711,0.974418907,0.959226075,0.965296715,0.005261381,11,1,1,1,1,1,1,0,-79,-62,-71,-48,-60,-64,10.48808848,13,0,0,0,0,0,0,0
105,0.071266747,0.007808954,0.028779078,0.007355705,10000,0.001,poly,1,"{'C': 10000, 'degree': 1, 'gamma': 0.001, 'kernel': 'poly'}",0.797183099,0.766197183,0.788732394,0.811267606,0.805633803,0.793802817,0.015774648,57,0.791255289,0.789139633,0.789139633,0.787729196,0.790550071,0.789562764,0.001229591,0.808823529,0.794117647,0.789215686,0.823529412,0.81372549,0.805882353,0.012631469,103,0.805896806,0.793611794,0.796068796,0.796068796,0.78992629,0.796314496,0.005292545,0.833333333,0.798029557,0.834196891,0.844221106,0.842639594,0.830484096,0.016802748,62,0.826196474,0.831402831,0.829705506,0.827586207,0.836150845,0.830208373,0.003463053,0.820895522,0.796068796,0.811083123,0.833746898,0.827930175,0.817944903,0.013294833,61,0.815920398,0.812067882,0.812539185,0.811521603,0.812381554,0.812886124,0.001556484,0.587596987,0.522153932,0.573014101,0.615837,0.605272189,0.580774842,0.032780045,58,0.575201403,0.573006378,0.572479559,0.569354909,0.576976588,0.573403767,0.002584642,0.863978704,0.851837424,0.865958966,0.87832749,0.885923906,0.869205298,0.011850951,57,0.869111737,0.87394235,0.869321233,0.863947557,0.863404494,0.867945474,0.003894079,-423,-461,-462,-391,-411,-429.6,27.98285189,105,-1718,-1811,-1793,-1795,-1836,-1790.6,39.42892339
106,0.209659386,0.042362294,0.029784822,0.007163704,10000,0.01,poly,1,"{'C': 10000, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.791549296,0.785915493,0.791549296,0.816901408,0.81971831,0.801126761,0.01420791,43,0.796897038,0.796897038,0.794076164,0.794781382,0.794781382,0.795486601,0.001180056,0.794117647,0.81372549,0.779411765,0.828431373,0.823529412,0.807843137,0.018445968,99,0.820638821,0.812039312,0.800982801,0.814496314,0.793611794,0.808353808,0.009735436,0.835051546,0.81372549,0.845744681,0.849246231,0.857142857,0.840182161,0.015013613,47,0.824691358,0.83040201,0.833759591,0.825653798,0.840052016,0.830911755,0.005625901,0.814070352,0.81372549,0.81122449,0.838709677,0.84,0.823546002,0.012951611,43,0.822660099,0.821118012,0.817042607,0.820037106,0.816171826,0.81940593,0.002448018,0.57817566,0.562069861,0.581794841,0.627316843,0.63440265,0.596751971,0.028717343,43,0.585049426,0.586471743,0.582387152,0.581415355,0.585564375,0.58417761,0.001938145,0.868296325,0.859466303,0.87157512,0.884268277,0.891475133,0.875016232,0.011448095,50,0.872396554,0.879387214,0.875589843,0.86696186,0.866571343,0.872181363,0.004945784,-452,-418,-479,-380,-388,-423.4,37.61701743,99,-1602,-1665,-1750,-1650,-1803,-1694,72.46792394
107,1.191132832,0.073651936,0.032703209,0.002251642,10000,0.1,poly,1,"{'C': 10000, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.788732394,0.78028169,0.788732394,0.814084507,0.816901408,0.797746479,0.014841622,53,0.794781382,0.799717913,0.798307475,0.796897038,0.791960508,0.796332863,0.002727656,0.794117647,0.818627451,0.774509804,0.818627451,0.808823529,0.802941176,0.016810224,108,0.818181818,0.818181818,0.800982801,0.816953317,0.794840295,0.80982801,0.009931884,0.830769231,0.802884615,0.844919786,0.852040816,0.863874346,0.838897759,0.020956403,55,0.823238566,0.83042394,0.840206186,0.827114428,0.83483871,0.831164366,0.005916483,0.812030075,0.810679612,0.808184143,0.835,0.835443038,0.820267374,0.012273009,55,0.820702403,0.824257426,0.820125786,0.822002472,0.814348647,0.820287347,0.003291495,0.571910251,0.549140315,0.576755641,0.62294493,0.631331668,0.590416561,0.031511818,53,0.580821721,0.591588509,0.591764361,0.585630936,0.579006068,0.585762319,0.00529231,0.869594858,0.860050643,0.876249838,0.885144786,0.894786391,0.877165303,0.012043556,46,0.875600013,0.88009706,0.877737687,0.867352376,0.870576175,0.874272662,0.004674318,-453,-411,-489,-399,-416,-433.6,33.05510551,112,-1623,-1616,-1744,-1629,-1798,-1682,74.76095237
108,8.379543447,1.837779668,0.031133842,0.016388028,10000,1,poly,1,"{'C': 10000, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.785915493,0.78028169,0.791549296,0.816901408,0.822535211,0.79943662,0.017032357,48,0.797602257,0.799012694,0.801833568,0.798307475,0.794781382,0.798307475,0.002274262,0.789215686,0.81372549,0.784313725,0.823529412,0.818627451,0.805882353,0.015989712,103,0.819410319,0.816953317,0.807125307,0.815724816,0.798525799,0.811547912,0.007715144,0.829896907,0.805825243,0.842105263,0.852791878,0.865284974,0.839180853,0.020366766,53,0.826517968,0.830212235,0.841229193,0.83,0.836550837,0.832902046,0.005273869,0.809045226,0.809756098,0.812182741,0.837905237,0.841309824,0.822039825,0.014421899,51,0.822948797,0.823529412,0.823824451,0.822800496,0.817096166,0.822039864,0.002499935,0.566730787,0.549807377,0.580516012,0.628201613,0.641648192,0.593380796,0.035543211,47,0.586774894,0.59025246,0.598283903,0.588918123,0.584468526,0.589739581,0.004701418,0.870016881,0.860342813,0.876087521,0.886118686,0.894494222,0.877412024,0.011961671,42,0.875779,0.880243504,0.877741754,0.867761199,0.870818214,0.874468734,0.004562779,-463,-420,-470,-389,-396,-427.6,33.45803342,103,-1610,-1626,-1694,-1636,-1767,-1666.6,57.65275362
109,0.095803213,0.010483139,0.057063103,0.008466835,10000,0.001,poly,2,"{'C': 10000, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",0.769014085,0.763380282,0.769014085,0.791549296,0.805633803,0.77971831,0.016172056,71,0.777150917,0.776445698,0.774330042,0.776445698,0.768688293,0.77461213,0.003109366,0.774509804,0.759803922,0.764705882,0.774509804,0.799019608,0.774509804,0.013513773,120,0.781326781,0.772727273,0.759213759,0.773955774,0.764127764,0.77027027,0.007769724,0.81443299,0.815789474,0.821052632,0.849462366,0.853403141,0.83082812,0.017014042,59,0.821705426,0.826544021,0.832884097,0.825688073,0.820580475,0.825480419,0.004341632,0.793969849,0.78680203,0.791878173,0.81025641,0.825316456,0.801644584,0.014206384,70,0.801007557,0.798730159,0.794344473,0.798985415,0.791348601,0.796883241,0.003519029,0.532396167,0.523397613,0.534821293,0.5831463,0.608474829,0.55644724,0.033341036,71,0.549065986,0.549553299,0.548402066,0.549246198,0.534296598,0.546112829,0.005920133,0.854012466,0.83888456,0.852519153,0.87196468,0.882450331,0.859966238,0.015393769,67,0.857139952,0.858996941,0.856137218,0.851715427,0.850651675,0.854928243,0.003209947,-496,-525,-514,-488,-438,-492.2,30.0692534,120,-1918,-1982,-2084,-1973,-2056,-2002.6,59.89190262
110,0.09789753,0.015500731,0.050521278,0.004512103,10000,0.01,poly,2,"{'C': 10000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.842253521,0.811267606,0.828169014,0.853521127,0.856338028,0.838309859,0.016769438,34,0.86248237,0.854724965,0.856135402,0.854019746,0.855430183,0.856558533,0.003044716,0.862745098,0.838235294,0.823529412,0.882352941,0.882352941,0.857843137,0.02361097,84,0.885749386,0.862407862,0.852579853,0.867321867,0.858722359,0.865356265,0.011275473,0.862745098,0.834146341,0.870466321,0.865384615,0.869565217,0.860461519,0.013452982,38,0.876063183,0.881909548,0.892030848,0.877018634,0.885931559,0.882590754,0.005905897,0.862745098,0.836185819,0.846347607,0.873786408,0.875912409,0.858995468,0.015487175,34,0.880879658,0.872049689,0.871859296,0.872143298,0.872114785,0.873809345,0.003536542,0.677314634,0.6136078,0.653087207,0.699516067,0.705471387,0.669799419,0.033612031,34,0.718316489,0.704307661,0.709004722,0.70212407,0.706400962,0.708030781,0.005624082,0.905596676,0.899558499,0.913712505,0.922639917,0.925983638,0.913498247,0.009962454,34,0.923963096,0.926468913,0.923428169,0.921693216,0.922036953,0.92351807,0.001699259,-308,-364,-385,-268,-267,-318.4,48.59053406,84,-1032,-1214,-1284,-1179,-1240,-1189.8,86.01953267
111,0.697381735,0.135351094,0.034800243,0.003021563,10000,0.1,poly,2,"{'C': 10000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.870422535,0.892957746,0.907042254,0.921126761,0.915492958,0.901408451,0.018168468,20,0.935119887,0.937940762,0.935825106,0.922425952,0.933004231,0.932863188,0.005451664,0.921568627,0.950980392,0.950980392,0.980392157,0.975490196,0.955882353,0.021027069,70,0.976658477,0.971744472,0.979115479,0.974201474,0.977886978,0.975921376,0.002646273,0.862385321,0.873873874,0.894009217,0.892857143,0.888392857,0.882303682,0.012274167,22,0.915898618,0.924065421,0.915040184,0.899092971,0.911798396,0.913179118,0.008120305,0.890995261,0.910798122,0.921615202,0.934579439,0.929906542,0.917578913,0.015556026,20,0.94530321,0.947305389,0.945994065,0.935141509,0.943687018,0.943486239,0.004332466,0.734157306,0.781942413,0.810023179,0.841639219,0.829831523,0.799518728,0.038430163,20,0.868481363,0.873582649,0.870172702,0.843220134,0.864470853,0.86398554,0.010789213,0.927671731,0.92315933,0.94861057,0.951305025,0.955622646,0.941273861,0.013217363,24,0.971799388,0.970548514,0.96765218,0.964574825,0.968553216,0.968625624,0.002495279,-190,-128,-123,-64,-75,-116,44.84194465,20,-263,-295,-244,-299,-257,-271.6,21.6665641
112,35.94567142,9.111623944,0.019973421,0.007136104,10000,1,poly,2,"{'C': 10000, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.901408451,0.915492958,0.926760563,0.935211268,0.915492958,0.918873239,0.011463093,15,0.97461213,0.972496474,0.97461213,0.971086037,0.968265162,0.972214386,0.002385266,0.955882353,0.980392157,0.970588235,0.980392157,0.975490196,0.97254902,0.009091783,67,0.986486486,0.988943489,0.993857494,0.991400491,0.991400491,0.99041769,0.002505661,0.882352941,0.884955752,0.908256881,0.913242009,0.888392857,0.895440088,0.012743914,16,0.969806763,0.964071856,0.963095238,0.959571938,0.955029586,0.962315076,0.004907616,0.917647059,0.930232558,0.938388626,0.945626478,0.929906542,0.932360252,0.009374005,15,0.978075518,0.976349303,0.978234583,0.975226586,0.972875226,0.976152243,0.001983413,0.79928776,0.830762612,0.851197832,0.869074112,0.829831523,0.836030768,0.023401432,15,0.948124374,0.943942938,0.948470155,0.941254468,0.935622461,0.943482879,0.004761933,0.926210882,0.934846124,0.965361641,0.963413842,0.950883002,0.948143098,0.015459706,20,0.987946857,0.985475617,0.98147892,0.981438241,0.98429593,0.984127113,0.00247711,-116,-66,-80,-59,-75,-79.2,19.77270846,15,-135,-120,-81,-104,-108,-109.6,17.91758912
113,0.092021227,0.009137526,0.048647642,0.003912245,10000,0.001,poly,3,"{'C': 10000, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0,80,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0.85248669,0.829827295,0.836352422,0.860570056,0.865374627,0.848922218,0.013723521,99,0.836654083,0.837231723,0.834363864,0.830912264,0.830007159,0.833833819,0.002931191,-151,-151,-151,-151,-151,-151,0,26,-604,-604,-604,-604,-604,-604,0
114,0.084591198,0.011390835,0.044680977,0.005355761,10000,0.01,poly,3,"{'C': 10000, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.788732394,0.774647887,0.783098592,0.814084507,0.81971831,0.796056338,0.0176905,56,0.792665726,0.790550071,0.791255289,0.795486601,0.784908322,0.790973202,0.003472083,0.779411765,0.769607843,0.759803922,0.789215686,0.789215686,0.77745098,0.011433239,119,0.776412776,0.76044226,0.762899263,0.764127764,0.742014742,0.761179361,0.011059241,0.841269841,0.826315789,0.846994536,0.875,0.884615385,0.85483911,0.021690229,41,0.849462366,0.85852982,0.857734807,0.863888889,0.864091559,0.858741488,0.005334404,0.809160305,0.796954315,0.801033592,0.829896907,0.834196891,0.814248402,0.015115709,69,0.811296534,0.806514658,0.807542263,0.81095176,0.798413748,0.806943792,0.004654335,0.575436705,0.546244973,0.568209057,0.630182506,0.643063108,0.59262727,0.037409228,49,0.585179009,0.585128684,0.58596856,0.595310875,0.578339687,0.585985363,0.005418596,0.863361901,0.852908713,0.862972341,0.886151149,0.892773666,0.871633554,0.015177097,55,0.873769465,0.874574906,0.872803342,0.869333436,0.867940186,0.871684267,0.002588464,-480,-503,-518,-453,-451,-481,26.60075187,119,-1932,-2052,-2033,-2018,-2195,-2046,85.07173444
115,0.23423357,0.022832651,0.03311677,0.002625538,10000,0.1,poly,3,"{'C': 10000, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.887323944,0.909859155,0.921126761,0.901408451,0.918309859,0.907605634,0.012265657,19,0.947108604,0.952045134,0.950634697,0.948519041,0.951339915,0.949929478,0.001838985,0.93627451,0.990196078,0.980392157,0.985294118,0.980392157,0.974509804,0.019460229,65,0.986486486,0.99017199,0.99017199,0.991400491,0.993857494,0.99041769,0.002382152,0.876146789,0.870689655,0.892857143,0.862660944,0.888888889,0.878248684,0.011235262,29,0.926182238,0.930715935,0.928571429,0.924398625,0.926689576,0.927311561,0.002159836,0.90521327,0.926605505,0.934579439,0.919908467,0.932400932,0.923741523,0.010570115,19,0.9553837,0.95952381,0.958382878,0.956727919,0.959098992,0.95782346,0.001548144,0.769269464,0.822373716,0.841639219,0.805072547,0.83619435,0.814909859,0.026088372,19,0.893280014,0.903439529,0.900677001,0.896721088,0.902584766,0.89934048,0.003813249,0.945851188,0.942897026,0.960427217,0.965686275,0.96886768,0.956745877,0.010496723,15,0.984342711,0.980852466,0.97930667,0.979217176,0.983112176,0.98136624,0.002050948,-157,-50,-64,-62,-65,-79.6,39.07224079,16,-174,-140,-142,-136,-114,-141.2,19.20833153
116,1.885352659,0.280129092,0.018887186,0.000915858,10000,1,poly,3,"{'C': 10000, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",0.923943662,0.954929577,0.943661972,0.94084507,0.943661972,0.941408451,0.009983124,7,1,1,1,1,1,1,0,0.980392157,0.985294118,0.980392157,0.985294118,0.990196078,0.984313725,0.003668292,56,1,1,1,1,1,1,0,0.896860987,0.939252336,0.925925926,0.917808219,0.918181818,0.919605857,0.013773278,9,1,1,1,1,1,1,0,0.93676815,0.961722488,0.952380952,0.95035461,0.952830189,0.950811278,0.008037566,7,1,1,1,1,1,1,0,0.847097605,0.908540078,0.885717591,0.880794265,0.88703119,0.881836146,0.019814166,7,1,1,1,1,1,1,0,0.969614336,0.971237502,0.97474354,0.976593949,0.951694585,0.968776782,0.008891213,5,1,1,1,1,1,1,0,-63,-43,-56,-48,-38,-49.6,8.957678271,7,0,0,0,0,0,0,0
